GZ_STORAGE_TYPE_TIMESERIES_1,GZ_STORAGE_TYPE_TIMESERIES_2,GZ_STORAGE_TYPE_TIMESERIES_3,GasStorageWithdrawalQuantity
OR,aquifer,20230403,0.0
OR,aquifer,20230410,0.0
OR,aquifer,20230530,0.0
OR,aquifer,20230517,0.0
OR,aquifer,20230630,0.0
OR,aquifer,20230615,0.0
OR,aquifer,20230727,0.0
OR,aquifer,20230710,0.0
OR,aquifer,20230803,0.0
OR,aquifer,20230831,0.0
OR,aquifer,20230906,0.0
OR,aquifer,20230912,0.0
OR,aquifer,20231005,0.0
OR,aquifer,20231020,0.0
OR,aquifer,20231129,0.0
OR,aquifer,20231121,0.0
OR,aquifer,20231228,0.0
OR,aquifer,20231218,0.0
OR,depleted field,20230103,1858309.5657507135
OR,depleted field,20230130,0.0
OR,depleted field,20230213,0.0
OR,depleted field,20230216,0.0
OR,depleted field,20230306,622704.8050067655
OR,depleted field,20230315,0.0
OR,depleted field,20230403,0.0
OR,depleted field,20230410,0.0
OR,depleted field,20230530,0.0
OR,depleted field,20230517,0.0
OR,depleted field,20230630,0.0
OR,depleted field,20230615,0.0
OR,depleted field,20230727,0.0
OR,depleted field,20230710,0.0
OR,depleted field,20230803,0.0
OR,depleted field,20230831,0.0
OR,depleted field,20230906,0.0
OR,depleted field,20230912,0.0
OR,depleted field,20231005,0.0
OR,depleted field,20231020,0.0
OR,depleted field,20231129,0.0
OR,depleted field,20231121,0.0
OR,depleted field,20231228,0.0
OR,depleted field,20231218,0.0
OR,salt cavern,20230103,0.0
OR,salt cavern,20230130,0.0
OR,salt cavern,20230213,0.0
OR,salt cavern,20230216,0.0
OR,salt cavern,20230306,0.0
OR,salt cavern,20230315,0.0
OR,salt cavern,20230403,0.0
OR,salt cavern,20230410,0.0
OR,salt cavern,20230530,0.0
OR,salt cavern,20230517,0.0
OR,salt cavern,20230630,0.0
OR,salt cavern,20230615,0.0
OR,salt cavern,20230727,0.0
OR,salt cavern,20230710,0.0
OR,salt cavern,20230803,0.0
OR,salt cavern,20230831,0.0
OR,salt cavern,20230906,0.0
OR,salt cavern,20230912,0.0
OR,salt cavern,20231005,0.0
OR,salt cavern,20231020,0.0
OR,salt cavern,20231129,0.0
OR,salt cavern,20231121,0.0
OR,salt cavern,20231228,0.0
OR,salt cavern,20231218,0.0
PA,aquifer,20230103,0.0
PA,aquifer,20230130,0.0
PA,aquifer,20230213,0.0
PA,aquifer,20230216,0.0
PA,aquifer,20230306,0.0
PA,aquifer,20230315,0.0
PA,aquifer,20230403,0.0
PA,aquifer,20230410,0.0
PA,aquifer,20230530,0.0
PA,aquifer,20230517,0.0
PA,aquifer,20230630,0.0
PA,aquifer,20230615,0.0
PA,aquifer,20230727,0.0
PA,aquifer,20230710,0.0
PA,aquifer,20230803,0.0
PA,aquifer,20230831,0.0
PA,aquifer,20230906,0.0
PA,aquifer,20230912,0.0
PA,aquifer,20231005,0.0
PA,aquifer,20231020,0.0
PA,aquifer,20231129,0.0
PA,aquifer,20231121,0.0
PA,aquifer,20231228,0.0
PA,aquifer,20231218,0.0
PA,depleted field,20230103,0.0
PA,depleted field,20230130,0.0
PA,depleted field,20230213,0.0
PA,depleted field,20230216,0.0
PA,depleted field,20230306,0.0
PA,depleted field,20230315,0.0
PA,depleted field,20230403,0.0
PA,depleted field,20230410,0.0
PA,depleted field,20230530,0.0
PA,depleted field,20230517,0.0
PA,depleted field,20230630,0.0
PA,depleted field,20230615,0.0
PA,depleted field,20230727,0.0
PA,depleted field,20230710,0.0
PA,depleted field,20230803,0.0
PA,depleted field,20230831,0.0
PA,depleted field,20230906,0.0
PA,depleted field,20230912,0.0
PA,depleted field,20231005,0.0
PA,depleted field,20231020,0.0
PA,depleted field,20231129,0.0
PA,depleted field,20231121,0.0
PA,depleted field,20231228,0.0
PA,depleted field,20231218,0.0
PA,salt cavern,20230103,0.0
PA,salt cavern,20230130,0.0
PA,salt cavern,20230213,0.0
PA,salt cavern,20230216,0.0
PA,salt cavern,20230306,0.0
PA,salt cavern,20230315,0.0
PA,salt cavern,20230403,0.0
PA,salt cavern,20230410,0.0
PA,salt cavern,20230530,0.0
PA,salt cavern,20230517,0.0
PA,salt cavern,20230630,0.0
PA,salt cavern,20230615,0.0
PA,salt cavern,20230727,0.0
PA,salt cavern,20230710,0.0
PA,salt cavern,20230803,0.0
PA,salt cavern,20230831,0.0
PA,salt cavern,20230906,0.0
PA,salt cavern,20230912,0.0
PA,salt cavern,20231005,0.0
PA,salt cavern,20231020,0.0
PA,salt cavern,20231129,0.0
PA,salt cavern,20231121,0.0
PA,salt cavern,20231228,0.0
PA,salt cavern,20231218,0.0
RI,aquifer,20230103,0.0
RI,aquifer,20230130,0.0
RI,aquifer,20230213,0.0
RI,aquifer,20230216,0.0
RI,aquifer,20230306,0.0
RI,aquifer,20230315,0.0
RI,aquifer,20230403,0.0
RI,aquifer,20230410,0.0
RI,aquifer,20230530,0.0
RI,aquifer,20230517,0.0
RI,aquifer,20230630,0.0
RI,aquifer,20230615,0.0
RI,aquifer,20230727,0.0
RI,aquifer,20230710,0.0
RI,aquifer,20230803,0.0
RI,aquifer,20230831,0.0
RI,aquifer,20230906,0.0
RI,aquifer,20230912,0.0
RI,aquifer,20231005,0.0
RI,aquifer,20231020,0.0
RI,aquifer,20231129,0.0
RI,aquifer,20231121,0.0
RI,aquifer,20231228,0.0
RI,aquifer,20231218,0.0
RI,depleted field,20230103,0.0
RI,depleted field,20230130,0.0
RI,depleted field,20230213,0.0
RI,depleted field,20230216,0.0
RI,depleted field,20230306,0.0
RI,depleted field,20230315,0.0
RI,depleted field,20230403,0.0
RI,depleted field,20230410,0.0
RI,depleted field,20230530,0.0
RI,depleted field,20230517,0.0
RI,depleted field,20230630,0.0
RI,depleted field,20230615,0.0
RI,depleted field,20230727,0.0
RI,depleted field,20230710,0.0
RI,depleted field,20230803,0.0
RI,depleted field,20230831,0.0
RI,depleted field,20230906,0.0
RI,depleted field,20230912,0.0
RI,depleted field,20231005,0.0
RI,depleted field,20231020,0.0
RI,depleted field,20231129,0.0
RI,depleted field,20231121,0.0
RI,depleted field,20231228,0.0
RI,depleted field,20231218,0.0
RI,salt cavern,20230103,0.0
RI,salt cavern,20230130,0.0
RI,salt cavern,20230213,0.0
RI,salt cavern,20230216,0.0
RI,salt cavern,20230306,0.0
RI,salt cavern,20230315,0.0
RI,salt cavern,20230403,0.0
RI,salt cavern,20230410,0.0
RI,salt cavern,20230530,0.0
RI,salt cavern,20230517,0.0
RI,salt cavern,20230630,0.0
RI,salt cavern,20230615,0.0
RI,salt cavern,20230727,0.0
RI,salt cavern,20230710,0.0
RI,salt cavern,20230803,0.0
RI,salt cavern,20230831,0.0
RI,salt cavern,20230906,0.0
RI,salt cavern,20230912,0.0
RI,salt cavern,20231005,0.0
RI,salt cavern,20231020,0.0
RI,salt cavern,20231129,0.0
RI,salt cavern,20231121,0.0
RI,salt cavern,20231228,0.0
RI,salt cavern,20231218,0.0
SC,aquifer,20230103,0.0
SC,aquifer,20230130,0.0
SC,aquifer,20230213,0.0
SC,aquifer,20230216,0.0
SC,aquifer,20230306,0.0
SC,aquifer,20230315,0.0
SC,aquifer,20230403,0.0
SC,aquifer,20230410,0.0
SC,aquifer,20230530,0.0
SC,aquifer,20230517,0.0
SC,aquifer,20230630,0.0
SC,aquifer,20230615,0.0
SC,aquifer,20230727,0.0
SC,aquifer,20230710,0.0
SC,aquifer,20230803,0.0
SC,aquifer,20230831,0.0
SC,aquifer,20230906,0.0
SC,aquifer,20230912,0.0
SC,aquifer,20231005,0.0
SC,aquifer,20231020,0.0
SC,aquifer,20231129,0.0
SC,aquifer,20231121,0.0
SC,aquifer,20231228,0.0
SC,aquifer,20231218,0.0
SC,depleted field,20230103,0.0
SC,depleted field,20230130,0.0
SC,depleted field,20230213,0.0
SC,depleted field,20230216,0.0
SC,depleted field,20230306,0.0
SC,depleted field,20230315,0.0
SC,depleted field,20230403,0.0
SC,depleted field,20230410,0.0
SC,depleted field,20230530,0.0
SC,depleted field,20230517,0.0
SC,depleted field,20230630,0.0
SC,depleted field,20230615,0.0
SC,depleted field,20230727,0.0
SC,depleted field,20230710,0.0
SC,depleted field,20230803,0.0
SC,depleted field,20230831,0.0
SC,depleted field,20230906,0.0
SC,depleted field,20230912,0.0
SC,depleted field,20231005,0.0
SC,depleted field,20231020,0.0
SC,depleted field,20231129,0.0
SC,depleted field,20231121,0.0
SC,depleted field,20231228,0.0
SC,depleted field,20231218,0.0
SC,salt cavern,20230103,0.0
SC,salt cavern,20230130,0.0
SC,salt cavern,20230213,0.0
SC,salt cavern,20230216,0.0
SC,salt cavern,20230306,0.0
SC,salt cavern,20230315,0.0
SC,salt cavern,20230403,0.0
SC,salt cavern,20230410,0.0
SC,salt cavern,20230530,0.0
SC,salt cavern,20230517,0.0
SC,salt cavern,20230630,0.0
SC,salt cavern,20230615,0.0
SC,salt cavern,20230727,0.0
SC,salt cavern,20230710,0.0
SC,salt cavern,20230803,0.0
SC,salt cavern,20230831,0.0
SC,salt cavern,20230906,0.0
SC,salt cavern,20230912,0.0
SC,salt cavern,20231005,0.0
SC,salt cavern,20231020,0.0
SC,salt cavern,20231129,0.0
SC,salt cavern,20231121,0.0
SC,salt cavern,20231228,0.0
SC,salt cavern,20231218,0.0
SD,aquifer,20230103,0.0
SD,aquifer,20230130,0.0
SD,aquifer,20230213,0.0
SD,aquifer,20230216,0.0
SD,aquifer,20230306,0.0
SD,aquifer,20230315,0.0
SD,aquifer,20230403,0.0
SD,aquifer,20230410,0.0
SD,aquifer,20230530,0.0
SD,aquifer,20230517,0.0
SD,aquifer,20230630,0.0
SD,aquifer,20230615,0.0
SD,aquifer,20230727,0.0
SD,aquifer,20230710,0.0
SD,aquifer,20230803,0.0
SD,aquifer,20230831,0.0
SD,aquifer,20230906,0.0
SD,aquifer,20230912,0.0
SD,aquifer,20231005,0.0
SD,aquifer,20231020,0.0
SD,aquifer,20231129,0.0
SD,aquifer,20231121,0.0
SD,aquifer,20231228,0.0
SD,aquifer,20231218,0.0
SD,depleted field,20230103,0.0
SD,depleted field,20230130,0.0
SD,depleted field,20230213,0.0
SD,depleted field,20230216,0.0
SD,depleted field,20230306,0.0
SD,depleted field,20230315,0.0
SD,depleted field,20230403,0.0
SD,depleted field,20230410,0.0
SD,depleted field,20230530,0.0
SD,depleted field,20230517,0.0
SD,depleted field,20230630,0.0
SD,depleted field,20230615,0.0
SD,depleted field,20230727,0.0
SD,depleted field,20230710,0.0
SD,depleted field,20230803,0.0
SD,depleted field,20230831,0.0
SD,depleted field,20230906,0.0
SD,depleted field,20230912,0.0
SD,depleted field,20231005,0.0
SD,depleted field,20231020,0.0
SD,depleted field,20231129,0.0
SD,depleted field,20231121,0.0
SD,depleted field,20231228,0.0
SD,depleted field,20231218,0.0
SD,salt cavern,20230103,0.0
SD,salt cavern,20230130,0.0
SD,salt cavern,20230213,0.0
SD,salt cavern,20230216,0.0
SD,salt cavern,20230306,0.0
SD,salt cavern,20230315,0.0
SD,salt cavern,20230403,0.0
SD,salt cavern,20230410,0.0
SD,salt cavern,20230530,0.0
SD,salt cavern,20230517,0.0
SD,salt cavern,20230630,0.0
SD,salt cavern,20230615,0.0
SD,salt cavern,20230727,0.0
SD,salt cavern,20230710,0.0
SD,salt cavern,20230803,0.0
SD,salt cavern,20230831,0.0
SD,salt cavern,20230906,0.0
SD,salt cavern,20230912,0.0
SD,salt cavern,20231005,0.0
SD,salt cavern,20231020,0.0
SD,salt cavern,20231129,0.0
SD,salt cavern,20231121,0.0
SD,salt cavern,20231228,0.0
SD,salt cavern,20231218,0.0
TN,aquifer,20230103,0.0
TN,aquifer,20230130,0.0
TN,aquifer,20230213,0.0
TN,aquifer,20230216,0.0
TN,aquifer,20230306,0.0
TN,aquifer,20230315,0.0
TN,aquifer,20230403,0.0
TN,aquifer,20230410,0.0
TN,aquifer,20230530,0.0
TN,aquifer,20230517,0.0
TN,aquifer,20230630,0.0
TN,aquifer,20230615,0.0
TN,aquifer,20230727,0.0
TN,aquifer,20230710,0.0
TN,aquifer,20230803,0.0
TN,aquifer,20230831,0.0
TN,aquifer,20230906,0.0
TN,aquifer,20230912,0.0
TN,aquifer,20231005,0.0
TN,aquifer,20231020,0.0
TN,aquifer,20231129,0.0
TN,aquifer,20231121,0.0
TN,aquifer,20231228,0.0
TN,aquifer,20231218,0.0
TN,depleted field,20230103,0.0
TN,depleted field,20230130,0.0
TN,depleted field,20230213,0.0
TN,depleted field,20230216,0.0
TN,depleted field,20230306,0.0
TN,depleted field,20230315,0.0
TN,depleted field,20230403,0.0
TN,depleted field,20230410,0.0
TN,depleted field,20230530,0.0
TN,depleted field,20230517,0.0
TN,depleted field,20230630,0.0
TN,depleted field,20230615,0.0
TN,depleted field,20230727,0.0
TN,depleted field,20230710,0.0
TN,depleted field,20230803,0.0
TN,depleted field,20230831,0.0
TN,depleted field,20230906,0.0
TN,depleted field,20230912,0.0
TN,depleted field,20231005,2735.6723072407767
TN,depleted field,20231020,0.0
TN,depleted field,20231129,1863864.3276927592
TN,depleted field,20231121,0.0
TN,depleted field,20231228,0.0
TN,depleted field,20231218,0.0
TN,salt cavern,20230103,0.0
TN,salt cavern,20230130,0.0
TN,salt cavern,20230213,0.0
TN,salt cavern,20230216,0.0
TN,salt cavern,20230306,0.0
TN,salt cavern,20230315,0.0
TN,salt cavern,20230403,0.0
TN,salt cavern,20230410,0.0
TN,salt cavern,20230530,0.0
TN,salt cavern,20230517,0.0
TN,salt cavern,20230630,0.0
TN,salt cavern,20230615,0.0
TN,salt cavern,20230727,0.0
TN,salt cavern,20230710,0.0
TN,salt cavern,20230803,0.0
TN,salt cavern,20230831,0.0
TN,salt cavern,20230906,0.0
TN,salt cavern,20230912,0.0
TN,salt cavern,20231005,0.0
TN,salt cavern,20231020,0.0
TN,salt cavern,20231129,0.0
TN,salt cavern,20231121,0.0
TN,salt cavern,20231228,0.0
TN,salt cavern,20231218,0.0
TX,aquifer,20230103,0.0
TX,aquifer,20230130,0.0
TX,aquifer,20230213,0.0
TX,aquifer,20230216,0.0
TX,aquifer,20230306,0.0
TX,aquifer,20230315,0.0
TX,aquifer,20230403,0.0
TX,aquifer,20230410,0.0
TX,aquifer,20230530,0.0
TX,aquifer,20230517,0.0
TX,aquifer,20230630,0.0
TX,aquifer,20230615,0.0
TX,aquifer,20230727,0.0
TX,aquifer,20230710,0.0
TX,aquifer,20230803,0.0
TX,aquifer,20230831,0.0
TX,aquifer,20230906,0.0
TX,aquifer,20230912,0.0
TX,aquifer,20231005,0.0
TX,aquifer,20231020,0.0
TX,aquifer,20231129,0.0
TX,aquifer,20231121,0.0
TX,aquifer,20231228,0.0
TX,aquifer,20231218,0.0
TX,depleted field,20230103,0.0
TX,depleted field,20230130,0.0
TX,depleted field,20230213,0.0
TX,depleted field,20230216,0.0
TX,depleted field,20230306,0.0
TX,depleted field,20230315,0.0
TX,depleted field,20230403,0.0
TX,depleted field,20230410,0.0
TX,depleted field,20230530,0.0
TX,depleted field,20230517,0.0
TX,depleted field,20230630,0.0
TX,depleted field,20230615,0.0
TX,depleted field,20230727,0.0
TX,depleted field,20230710,0.0
TX,depleted field,20230803,0.0
TX,depleted field,20230831,0.0
TX,depleted field,20230906,0.0
TX,depleted field,20230912,0.0
TX,depleted field,20231005,568498.4297701374
TX,depleted field,20231020,3631537.5542562637
TX,depleted field,20231129,5415379.758128431
TX,depleted field,20231121,2800800.879340654
TX,depleted field,20231228,4316385.86545548
TX,depleted field,20231218,1601597.0996192545
TX,salt cavern,20230103,0.0
TX,salt cavern,20230130,0.0
TX,salt cavern,20230213,0.0
TX,salt cavern,20230216,0.0
TX,salt cavern,20230306,0.0
TX,salt cavern,20230315,0.0
TX,salt cavern,20230403,0.0
TX,salt cavern,20230410,0.0
TX,salt cavern,20230530,0.0
TX,salt cavern,20230517,0.0
TX,salt cavern,20230630,0.0
TX,salt cavern,20230615,0.0
TX,salt cavern,20230727,0.0
TX,salt cavern,20230710,0.0
TX,salt cavern,20230803,0.0
TX,salt cavern,20230831,0.0
TX,salt cavern,20230906,0.0
TX,salt cavern,20230912,0.0
TX,salt cavern,20231005,0.0
TX,salt cavern,20231020,0.0
TX,salt cavern,20231129,0.0
TX,salt cavern,20231121,0.0
TX,salt cavern,20231228,0.0
TX,salt cavern,20231218,582224.582448984
UT,aquifer,20230103,0.0
UT,aquifer,20230130,0.0
UT,aquifer,20230213,0.0
UT,aquifer,20230216,0.0
UT,aquifer,20230306,0.0
UT,aquifer,20230315,0.0
UT,aquifer,20230403,0.0
UT,aquifer,20230410,0.0
UT,aquifer,20230530,0.0
UT,aquifer,20230517,0.0
UT,aquifer,20230630,0.0
UT,aquifer,20230615,0.0
UT,aquifer,20230727,0.0
UT,aquifer,20230710,0.0
UT,aquifer,20230803,0.0
UT,aquifer,20230831,0.0
UT,aquifer,20230906,0.0
UT,aquifer,20230912,0.0
UT,aquifer,20231005,0.0
UT,aquifer,20231020,0.0
UT,aquifer,20231129,1022557.2543178676
UT,aquifer,20231121,0.0
UT,aquifer,20231228,0.0
UT,aquifer,20231218,208.95429066253737
UT,depleted field,20230103,0.0
UT,depleted field,20230130,0.0
UT,depleted field,20230213,0.0
UT,depleted field,20230216,0.0
UT,depleted field,20230306,0.0
UT,depleted field,20230315,0.0
UT,depleted field,20230403,0.0
UT,depleted field,20230410,0.0
UT,depleted field,20230530,0.0
UT,depleted field,20230517,0.0
UT,depleted field,20230630,0.0
UT,depleted field,20230615,0.0
UT,depleted field,20230727,0.0
UT,depleted field,20230710,0.0
UT,depleted field,20230803,0.0
UT,depleted field,20230831,0.0
UT,depleted field,20230906,0.0
UT,depleted field,20230912,0.0
UT,depleted field,20231005,0.0
UT,depleted field,20231020,411646.03243911127
UT,depleted field,20231129,0.0
UT,depleted field,20231121,880824.609149111
UT,depleted field,20231228,629850.7050174484
UT,depleted field,20231218,587967.9968376566
UT,salt cavern,20230103,0.0
UT,salt cavern,20230130,0.0
UT,salt cavern,20230213,0.0
UT,salt cavern,20230216,0.0
UT,salt cavern,20230306,0.0
UT,salt cavern,20230315,0.0
UT,salt cavern,20230403,0.0
UT,salt cavern,20230410,0.0
UT,salt cavern,20230530,0.0
UT,salt cavern,20230517,0.0
UT,salt cavern,20230630,0.0
UT,salt cavern,20230615,0.0
UT,salt cavern,20230727,0.0
UT,salt cavern,20230710,0.0
UT,salt cavern,20230803,0.0
UT,salt cavern,20230831,0.0
UT,salt cavern,20230906,0.0
UT,salt cavern,20230912,0.0
UT,salt cavern,20231005,0.0
UT,salt cavern,20231020,0.0
UT,salt cavern,20231129,0.0
UT,salt cavern,20231121,0.0
UT,salt cavern,20231228,0.0
UT,salt cavern,20231218,0.0
VA,aquifer,20230103,0.0
VA,aquifer,20230130,0.0
VA,aquifer,20230213,0.0
VA,aquifer,20230216,0.0
VA,aquifer,20230306,0.0
VA,aquifer,20230315,0.0
VA,aquifer,20230403,0.0
VA,aquifer,20230410,0.0
VA,aquifer,20230530,0.0
VA,aquifer,20230517,0.0
VA,aquifer,20230630,0.0
VA,aquifer,20230615,0.0
VA,aquifer,20230727,0.0
VA,aquifer,20230710,0.0
VA,aquifer,20230803,0.0
VA,aquifer,20230831,0.0
VA,aquifer,20230906,0.0
VA,aquifer,20230912,0.0
VA,aquifer,20231005,0.0
VA,aquifer,20231020,0.0
VA,aquifer,20231129,0.0
VA,aquifer,20231121,0.0
VA,aquifer,20231228,0.0
VA,aquifer,20231218,0.0
VA,depleted field,20230103,0.0
VA,depleted field,20230130,0.0
VA,depleted field,20230213,0.0
VA,depleted field,20230216,0.0
VA,depleted field,20230306,0.0
VA,depleted field,20230315,0.0
VA,depleted field,20230403,0.0
VA,depleted field,20230410,0.0
VA,depleted field,20230530,0.0
VA,depleted field,20230517,0.0
VA,depleted field,20230630,0.0
VA,depleted field,20230615,0.0
VA,depleted field,20230727,0.0
VA,depleted field,20230710,0.0
VA,depleted field,20230803,0.0
VA,depleted field,20230831,0.0
VA,depleted field,20230906,0.0
VA,depleted field,20230912,0.0
VA,depleted field,20231005,0.0
VA,depleted field,20231020,0.0
VA,depleted field,20231129,0.0
VA,depleted field,20231121,49352.91858026239
VA,depleted field,20231228,0.0
VA,depleted field,20231218,0.0
VA,salt cavern,20230103,0.0
VA,salt cavern,20230130,11363.108787008172
VA,salt cavern,20230213,217253.0641586413
VA,salt cavern,20230216,0.0
VA,salt cavern,20230306,0.0
VA,salt cavern,20230315,124439.85899166123
VA,salt cavern,20230403,0.0
VA,salt cavern,20230410,0.0
VA,salt cavern,20230530,0.0
VA,salt cavern,20230517,0.0
VA,salt cavern,20230630,0.0
VA,salt cavern,20230615,0.0
VA,salt cavern,20230727,0.0
VA,salt cavern,20230710,0.0
VA,salt cavern,20230803,0.0
VA,salt cavern,20230831,0.0
VA,salt cavern,20230906,0.0
VA,salt cavern,20230912,0.0
VA,salt cavern,20231005,0.0
VA,salt cavern,20231020,0.0
VA,salt cavern,20231129,1513802.3020658866
VA,salt cavern,20231121,72979.21581734573
VA,salt cavern,20231228,0.0
VA,salt cavern,20231218,0.0
VT,aquifer,20230103,0.0
VT,aquifer,20230130,0.0
VT,aquifer,20230213,0.0
VT,aquifer,20230216,0.0
VT,aquifer,20230306,0.0
VT,aquifer,20230315,0.0
VT,aquifer,20230403,0.0
VT,aquifer,20230410,0.0
VT,aquifer,20230530,0.0
VT,aquifer,20230517,0.0
VT,aquifer,20230630,0.0
VT,aquifer,20230615,0.0
VT,aquifer,20230727,0.0
VT,aquifer,20230710,0.0
VT,aquifer,20230803,0.0
VT,aquifer,20230831,0.0
VT,aquifer,20230906,0.0
VT,aquifer,20230912,0.0
VT,aquifer,20231005,0.0
VT,aquifer,20231020,0.0
VT,aquifer,20231129,0.0
VT,aquifer,20231121,0.0
VT,aquifer,20231228,0.0
VT,aquifer,20231218,0.0
VT,depleted field,20230103,0.0
VT,depleted field,20230130,0.0
VT,depleted field,20230213,0.0
VT,depleted field,20230216,0.0
VT,depleted field,20230306,0.0
VT,depleted field,20230315,0.0
VT,depleted field,20230403,0.0
VT,depleted field,20230410,0.0
VT,depleted field,20230530,0.0
VT,depleted field,20230517,0.0
VT,depleted field,20230630,0.0
VT,depleted field,20230615,0.0
VT,depleted field,20230727,0.0
VT,depleted field,20230710,0.0
VT,depleted field,20230803,0.0
VT,depleted field,20230831,0.0
VT,depleted field,20230906,0.0
VT,depleted field,20230912,0.0
VT,depleted field,20231005,0.0
VT,depleted field,20231020,0.0
VT,depleted field,20231129,0.0
VT,depleted field,20231121,0.0
VT,depleted field,20231228,0.0
VT,depleted field,20231218,0.0
VT,salt cavern,20230103,0.0
VT,salt cavern,20230130,0.0
VT,salt cavern,20230213,0.0
VT,salt cavern,20230216,0.0
VT,salt cavern,20230306,0.0
VT,salt cavern,20230315,0.0
VT,salt cavern,20230403,0.0
VT,salt cavern,20230410,0.0
VT,salt cavern,20230530,0.0
VT,salt cavern,20230517,0.0
VT,salt cavern,20230630,0.0
VT,salt cavern,20230615,0.0
VT,salt cavern,20230727,0.0
VT,salt cavern,20230710,0.0
VT,salt cavern,20230803,0.0
VT,salt cavern,20230831,0.0
VT,salt cavern,20230906,0.0
VT,salt cavern,20230912,0.0
VT,salt cavern,20231005,0.0
VT,salt cavern,20231020,0.0
VT,salt cavern,20231129,0.0
VT,salt cavern,20231121,0.0
VT,salt cavern,20231228,0.0
VT,salt cavern,20231218,0.0
WA,aquifer,20230103,0.0
WA,aquifer,20230130,0.0
WA,aquifer,20230213,0.0
WA,aquifer,20230216,0.0
WA,aquifer,20230306,0.0
WA,aquifer,20230315,0.0
WA,aquifer,20230403,0.0
WA,aquifer,20230410,0.0
WA,aquifer,20230530,0.0
WA,aquifer,20230517,0.0
WA,aquifer,20230630,0.0
WA,aquifer,20230615,0.0
WA,aquifer,20230727,0.0
WA,aquifer,20230710,0.0
WA,aquifer,20230803,0.0
WA,aquifer,20230831,0.0
WA,aquifer,20230906,0.0
WA,aquifer,20230912,0.0
WA,aquifer,20231005,0.0
WA,aquifer,20231020,0.0
WA,aquifer,20231129,0.0
WA,aquifer,20231121,0.0
WA,aquifer,20231228,1831401.1966161286
WA,aquifer,20231218,804944.0896968009
WA,depleted field,20230103,0.0
WA,depleted field,20230130,0.0
WA,depleted field,20230213,0.0
WA,depleted field,20230216,0.0
WA,depleted field,20230306,0.0
WA,depleted field,20230315,0.0
WA,depleted field,20230403,0.0
WA,depleted field,20230410,0.0
WA,depleted field,20230530,0.0
WA,depleted field,20230517,0.0
WA,depleted field,20230630,0.0
WA,depleted field,20230615,0.0
WA,depleted field,20230727,0.0
WA,depleted field,20230710,0.0
WA,depleted field,20230803,0.0
WA,depleted field,20230831,0.0
WA,depleted field,20230906,0.0
WA,depleted field,20230912,0.0
WA,depleted field,20231005,0.0
WA,depleted field,20231020,0.0
WA,depleted field,20231129,0.0
WA,depleted field,20231121,0.0
WA,depleted field,20231228,0.0
WA,depleted field,20231218,0.0
WA,salt cavern,20230103,0.0
WA,salt cavern,20230130,0.0
WA,salt cavern,20230213,0.0
WA,salt cavern,20230216,0.0
WA,salt cavern,20230306,0.0
WA,salt cavern,20230315,0.0
WA,salt cavern,20230403,0.0
WA,salt cavern,20230410,0.0
WA,salt cavern,20230530,0.0
WA,salt cavern,20230517,0.0
WA,salt cavern,20230630,0.0
WA,salt cavern,20230615,0.0
WA,salt cavern,20230727,0.0
WA,salt cavern,20230710,0.0
WA,salt cavern,20230803,0.0
WA,salt cavern,20230831,0.0
WA,salt cavern,20230906,0.0
WA,salt cavern,20230912,0.0
WA,salt cavern,20231005,0.0
WA,salt cavern,20231020,0.0
WA,salt cavern,20231129,0.0
WA,salt cavern,20231121,0.0
WA,salt cavern,20231228,0.0
WA,salt cavern,20231218,0.0
WI,aquifer,20230103,0.0
WI,aquifer,20230130,0.0
WI,aquifer,20230213,0.0
WI,aquifer,20230216,0.0
WI,aquifer,20230306,0.0
WI,aquifer,20230315,0.0
WI,aquifer,20230403,0.0
WI,aquifer,20230410,0.0
WI,aquifer,20230530,0.0
WI,aquifer,20230517,0.0
WI,aquifer,20230630,0.0
WI,aquifer,20230615,0.0
WI,aquifer,20230727,0.0
WI,aquifer,20230710,0.0
WI,aquifer,20230803,0.0
WI,aquifer,20230831,0.0
WI,aquifer,20230906,0.0
WI,aquifer,20230912,0.0
WI,aquifer,20231005,0.0
WI,aquifer,20231020,0.0
WI,aquifer,20231129,0.0
WI,aquifer,20231121,0.0
WI,aquifer,20231228,0.0
WI,aquifer,20231218,0.0
WI,depleted field,20230103,0.0
WI,depleted field,20230130,0.0
WI,depleted field,20230213,0.0
WI,depleted field,20230216,0.0
WI,depleted field,20230306,0.0
WI,depleted field,20230315,0.0
WI,depleted field,20230403,0.0
WI,depleted field,20230410,0.0
WI,depleted field,20230530,0.0
WI,depleted field,20230517,0.0
WI,depleted field,20230630,0.0
WI,depleted field,20230615,0.0
WI,depleted field,20230727,0.0
WI,depleted field,20230710,0.0
WI,depleted field,20230803,0.0
WI,depleted field,20230831,0.0
WI,depleted field,20230906,0.0
WI,depleted field,20230912,0.0
WI,depleted field,20231005,0.0
WI,depleted field,20231020,0.0
WI,depleted field,20231129,0.0
WI,depleted field,20231121,0.0
WI,depleted field,20231228,0.0
WI,depleted field,20231218,0.0
WI,salt cavern,20230103,0.0
WI,salt cavern,20230130,0.0
WI,salt cavern,20230213,0.0
WI,salt cavern,20230216,0.0
WI,salt cavern,20230306,0.0
WI,salt cavern,20230315,0.0
WI,salt cavern,20230403,0.0
WI,salt cavern,20230410,0.0
WI,salt cavern,20230530,0.0
WI,salt cavern,20230517,0.0
WI,salt cavern,20230630,0.0
